HaploidChromosomeNum = 8
RandomSeed = 0.2
Pop1AvgAlleleFreq = 0.8
Pop1AvgAlleleFreqStdev = 0.1
Pop2AvgAlleleFreq = 0.8
Pop2AvgAlleleFreqStdev = 0.1
:chr1	len = 41381587	centromere = 41381587

Num	Position Percentage	Position Abs.	Freq. Pop 1	Freq. Pop 2
4862	0.906877	46834619	0.951488	0.145799
4863	0.906997	46840843	0.5	0.321539
4864	0.907094	46845812	0.739989	0.259314
4865	0.907145	46848484	0.887845	0.269132
4866	0.907232	46852943	0.746114	0.166658
4867	0.907268	46854839	0.721961	0.375322
4868	0.907384	46860812	0.670228	0.157714
4869	0.90773	46878692	0.847945	0.312219
4870	0.908358	46911128	0.753287	0.185267
4871	0.908436	46915117	0.909816	0.273747
4872	0.908613	46924283	0.873845	0.16314
4873	0.908856	46936842	0.916303	0
4874	0.908928	46940555	0.659838	0.18528
4875	0.909071	46947913	0.82899	0.0822823
4876	0.90911	46949969	0.753875	0.15033
4877	0.909302	46959879	0.929113	0.291247
4878	0.909396	46964699	0.832256	0.384488
4879	0.909522	46971242	0.875817	0.0398865
4880	0.909605	46975532	0.894198	0.192542
4881	0.90976	46983545	0.88601	0
4882	0.909772	46984150	0.883535	0.230895
4883	0.910207	47006605	0.913069	0.368853
4884	0.910779	47036157	0.856695	0.119564
4885	0.91081	47037752	0.741646	0.0938601
4886	0.911593	47078193	0.705391	0.189325
4887	0.91167	47082134	0.789674	0.376822
4888	0.911736	47085570	0.997035	0.284386
4889	0.91177	47087333	0.685449	0.115916
4890	0.912245	47111843	0.652938	0.25592
4891	0.91228	47113672	0.829453	0.264138
4892	0.912294	47114410	0.616053	0.151947
4893	0.912346	47117055	0.838402	0.0955803
4894	0.912751	47138010	0.768329	0.220778
4895	0.912808	47140941	0.73046	0.232845
4896	0.913633	47183523	0.763894	0.230146
4897	0.913663	47185092	0.73161	0.0745921
4898	0.9137	47186980	0.829273	0.141456
4899	0.913757	47189946	0.947119	0.108687
4900	0.913826	47193522	0.793037	0.135703
4901	0.914	47202466	0.668303	0.223187
4902	0.914575	47232177	0.864043	0.0568347
4903	0.914648	47235964	0.744271	0.244143
4904	0.914871	47247449	0.696185	0.0527094
4905	0.915056	47257024	0.712478	0.25259
4906	0.915916	47301447	0.793999	0.195876
4907	0.916134	47312688	0.652036	0.445367
4908	0.916283	47320369	0.830424	0.0882533
4909	0.91632	47322308	0.859124	0.394064
4910	0.916376	47325211	0.806951	0.280342
4911	0.916828	47348560	0.748984	0.219022
4912	0.916976	47356199	0.692882	0.155779
4913	0.9177	47393588	0.893109	0.262854
4914	0.917921	47404994	0.795065	0.161949
4915	0.918037	47410989	0.786841	0.226942
4916	0.918356	47427454	0.963781	0.273045
4917	0.918799	47450308	0.903404	0.199774
4918	0.919087	47465214	0.91921	0.177742
4919	0.919216	47471865	0.829515	0.116872
4920	0.919243	47473264	0.678728	0.0590632
4921	0.919281	47475239	0.908502	0.254117
4922	0.919492	47486133	0.789849	0.21104
4923	0.919864	47505337	0.957417	0.101168
4924	0.920239	47524693	0.734228	0.127439
4925	0.920462	47536194	0.641376	0.110124
4926	0.920723	47549707	0.817661	0.192675
4927	0.92077	47552106	0.854632	0.304028
4928	0.92085	47556224	0.681759	0.203062
4929	0.920899	47558793	0.696599	0.137451
4930	0.920941	47560965	0.831667	0.133505
4931	0.920979	47562886	0.801958	0.31096
4932	0.921118	47570107	0.905982	0.088594
4933	0.921313	47580160	0.92941	0.10772
4934	0.921462	47587873	0.918914	0.157072
4935	0.921566	47593209	0.661469	0.336651
4936	0.92173	47601721	0.959004	0.397461
4937	0.922108	47621232	0.862878	0.368695
4938	0.922661	47649753	0.632054	0.124626
4939	0.922773	47655565	0.685457	0.353793
4940	0.922871	47660605	0.914483	0.356312
4941	0.923095	47672210	0.902817	0.381984
4942	0.923172	47676181	0.815998	0.276154
4943	0.923261	47680754	0.958412	0.247341
4944	0.923583	47697369	0.797523	0.121128
4945	0.923669	47701822	0.657468	0.118432
4946	0.923752	47706126	1	0.178021
4947	0.923957	47716706	0.799299	0.462054
4948	0.924094	47723798	0.892631	0.311971
4949	0.924176	47728037	0.738834	0.292481
4950	0.924193	47728910	0.941608	0.0483728
4951	0.924292	47733996	0.862049	0.190178
4952	0.92447	47743179	0.671982	0.233199
4953	0.924501	47744794	0.79337	0.0569073
4954	0.92464	47751992	0.787257	0.100445
4955	0.924711	47755644	0.884518	0.32536
4956	0.924746	47757461	0.947754	0.0148956
4957	0.924842	47762431	0.97164	0.343465
4958	0.924896	47765213	0.783895	0.224992
4959	0.924953	47768119	0.893462	0.117933
4960	0.925031	47772156	0.707864	0.20731
4961	0.925051	47773223	0.917821	0.0767319
4962	0.925209	47781365	0.844535	0.377586
4963	0.925376	47789993	0.659569	0.281607
4964	0.925469	47794766	0.863312	0.118838
4965	0.925544	47798657	0.920248	0.317821
4966	0.925609	47802040	0.749392	0.208289
4967	0.925663	47804817	0.729818	0.0503764
4968	0.925867	47815366	0.730031	0.122202
4969	0.926258	47835517	0.837252	0.164412
4970	0.926294	47837385	0.954301	0.272236
4971	0.926315	47838501	0.971613	0.122851
4972	0.926457	47845816	0.756009	0.271596
4973	0.926525	47849312	0.706986	0.169234
4974	0.926743	47860574	0.656915	0.207655
4975	0.926781	47862569	0.889318	0.496967
4976	0.926938	47870648	0.733196	0.214526
4977	0.926959	47871748	0.862489	0.129657
4978	0.926972	47872421	0.861841	0.235886
4979	0.92704	47875933	0.86154	0.234167
4980	0.927199	47884155	0.836231	0.181007
4981	0.927376	47893301	0.557783	0.15164
4982	0.927454	47897296	0.948491	0.481048
4983	0.927545	47902025	0.912341	0.163901
4984	0.927563	47902928	0.64221	0.237661
4985	0.927691	47909538	0.849031	0.287077
4986	0.928478	47950194	0.70919	0.280991
4987	0.928784	47966006	1	0.126757
4988	0.928997	47976973	0.897948	0.259221
4989	0.929371	47996325	0.763728	0.416093
4990	0.929481	48001963	0.778117	0.201626
4991	0.929531	48004567	0.729208	0.199395
4992	0.92971	48013821	0.689031	0.247113
4993	0.93009	48033420	0.949021	0.283202
4994	0.930145	48036264	0.863265	0.187676
4995	0.930293	48043906	0.798867	0.0935488
4996	0.930392	48049057	0.674257	0.0302309
4997	0.930672	48063469	0.88971	0.162242
4998	0.930776	48068852	0.787588	0.100311
4999	0.930888	48074650	0.731185	0.373476
5000	0.931208	48091199	0.672003	0.192323
5001	0.931369	48099489	0.76504	0.232651
5002	0.931437	48103001	0.840842	0.176255
5003	0.931538	48108223	0.899994	0.306611
5004	0.931569	48109806	0.802527	0.239681
5005	0.931598	48111300	0.657056	0.249818
5006	0.93184	48123828	0.877232	0.171178
5007	0.931914	48127621	0.738256	0.0583671
5008	0.932284	48146738	0.875903	0.273603
5009	0.932344	48149848	0.845728	0.260443
5010	0.932803	48173557	0.748079	0.120904
5011	0.932936	48180417	0.818265	0.300591
5012	0.933179	48192966	1	0.216607
5013	0.933288	48198592	0.780703	0.09751
5014	0.933318	48200151	0.671605	0.257647
5015	0.933519	48210532	1	0.21096
5016	0.933681	48218873	0.674015	0.0958269
5017	0.933728	48221338	0.956477	0.260727
5018	0.933783	48224141	0.721651	0.284214
5019	0.933909	48230669	1	0.0572191
5020	0.933994	48235037	0.762983	0.277897
5021	0.934053	48238099	0.757108	0.320974
5022	0.934153	48243272	0.736329	0.146181
5023	0.934285	48250105	0.763999	0.122731
5024	0.934457	48258982	0.738543	0.0700953
5025	0.934674	48270193	0.776243	0.224286
5026	0.93489	48281353	0.775474	0.109926
5027	0.935016	48287857	0.96176	0.125906
5028	0.935131	48293757	0.61454	0.242678
5029	0.935275	48301194	0.803335	0.14263
5030	0.935355	48305343	0.881209	0.197321
5031	0.935425	48308967	0.80508	0.111496
5032	0.935916	48334317	0.761093	0.0514253
5033	0.936002	48338732	0.794784	0.178891
5034	0.936101	48343844	0.711525	0.208247
5035	0.93637	48357767	0.7755	0.282409
5036	0.936498	48364385	0.954993	0.201302
5037	0.936592	48369249	0.779466	0.246313
5038	0.936627	48371019	0.907489	0.148434
5039	0.936757	48377735	0.873538	0.260756
5040	0.936922	48386291	0.755193	0.194326
5041	0.937239	48402618	0.8263	0.307982
5042	0.937851	48434241	1	0.273979
5043	0.938876	48487168	0.929895	0.152417
5044	0.93889	48487887	0.834548	0.184314
5045	0.938917	48489288	0.880205	0.269198
5046	0.938983	48492721	0.80007	0.198429
5047	0.939026	48494909	0.793334	0.148213
5048	0.939101	48498802	0.895552	0.200574
5049	0.939236	48505780	0.73711	0.0847141
5050	0.939479	48518322	0.71531	0.110669
5051	0.939708	48530162	0.783385	0.0043885
5052	0.939763	48532993	0.629831	0.234942
5053	0.939803	48535050	0.865584	0.24401
5054	0.939844	48537195	0.597911	0.293944
5055	0.939884	48539266	0.806587	0.298043
5056	0.940074	48549066	0.5747	0.19049
5057	0.940182	48554643	0.915614	0.141581
5058	0.940286	48559983	0.693342	0.109213
5059	0.940333	48562452	0.897963	0.345763
5060	0.940517	48571937	0.678181	0.165754
5061	0.940644	48578493	0.743995	0.284516
5062	0.940664	48579499	0.890193	0.277132
5063	0.940721	48582474	0.883684	0.313829
5064	0.940947	48594113	0.762969	0.10438
5065	0.940971	48595369	0.814652	0.370392
5066	0.941013	48597518	0.511962	0.0675116
5067	0.941423	48618725	0.846937	0.314806
5068	0.941618	48628767	0.79637	0.0585233
5069	0.941713	48633676	0.717783	0.373755
5070	0.941755	48635849	0.891306	0.0832821
5071	0.941823	48639367	0.891081	0.222808
5072	0.942009	48648977	0.832592	0.175279
5073	0.94211	48654184	0.844906	0.216727
5074	0.942211	48659416	0.868629	0.292149
5075	0.942518	48675247	0.728054	0.14072
5076	0.942591	48679025	0.722581	0.0525458
5077	0.942653	48682232	0.770603	0.368431
5078	0.942747	48687118	0.924856	0.0941234
5079	0.942788	48689213	0.654564	0.0680454
5080	0.942826	48691168	0.88875	0.365333
5081	0.942861	48692977	0.783693	0.272768
5082	0.94289	48694488	0.546263	0.41677
5083	0.943008	48700579	0.996586	0.0146271
5084	0.943099	48705263	0.845903	0.176241
5085	0.943521	48727070	0.890978	0.223712
5086	0.943572	48729715	0.651411	0.458219
5087	0.943596	48730944	0.920955	0
5088	0.943625	48732442	0.795514	0.2067
5089	0.943689	48735740	0.720931	0.0566899
5090	0.943731	48737909	0.824114	0.196634
5091	0.943769	48739869	0.702197	0.305284
5092	0.943884	48745805	0.740918	0.205891
5093	0.943909	48747123	0.80314	0.302409
5094	0.94402	48752818	0.829065	0.214912
5095	0.944069	48755343	0.760579	0.226568
5096	0.944207	48762493	0.712841	0.194898
5097	0.944437	48774377	0.791284	0.229946
5098	0.944482	48776680	0.697528	0.252242
5099	0.944607	48783176	0.759783	0.109423
5100	0.944763	48791217	0.93603	0.258225
5101	0.944836	48794963	0.620882	0.187447
5102	0.945007	48803805	0.684215	0.158933
5103	0.94526	48816863	0.75163	0.281799
5104	0.945909	48850390	0.746537	0.197889
5105	0.946233	48867142	0.687729	0.120129
5106	0.946345	48872894	0.958028	0.0753048
5107	0.946591	48885623	0.773589	0.253348
5108	0.946712	48891843	0.786237	0.0849729
5109	0.946754	48894023	0.737307	0.215809
5110	0.947033	48908424	0.548276	0.394533
5111	0.947126	48913240	0.617515	0.0247931
5112	0.947157	48914835	0.900553	0.0182958
5113	0.947444	48929657	0.812501	0.317042
5114	0.947722	48944045	0.843283	0.258236
5115	0.947758	48945890	0.589545	0.202313
5116	0.948743	48996742	0.826111	0.294251
5117	0.949033	49011751	0.770406	0.355135
5118	0.949222	49021482	0.872614	0.0950939
5119	0.949353	49028248	0.756544	0.260966
5120	0.949944	49058769	0.946745	0.259681
5121	0.950722	49098940	0.899136	0.154563
5122	0.950769	49101372	0.740401	0.0139587
5123	0.950849	49105493	0.748617	0.0695401
5124	0.951054	49116097	0.659813	0.0222022
5125	0.951183	49122780	0.721203	0.151393
5126	0.951302	49128897	0.639086	0.274553
5127	0.951461	49137128	0.787429	0.138896
5128	0.951488	49138524	0.841096	0.286162
5129	0.951525	49140430	0.673654	0.210026
5130	0.951569	49142708	0.90147	0.233934
5131	0.951708	49149876	0.890987	0.154266
5132	0.951823	49155789	0.603733	0.17341
5133	0.951851	49157270	0.865436	0.259011
5134	0.952072	49168675	0.783023	0.322185
5135	0.952115	49170894	0.720784	0.303171
5136	0.952878	49210318	0.947059	0.191895
5137	0.953002	49216716	0.769283	0.241121
5138	0.953133	49223478	0.853643	0.105123
5139	0.953258	49229938	0.720486	0.224602
5140	0.953389	49236664	0.857241	0.194756
5141	0.953433	49238958	0.860737	0.0295339
5142	0.953474	49241059	1	0.337151
5143	0.954133	49275112	0.711416	0
5144	0.95423	49280102	0.817946	0.0531711
5145	0.954236	49280424	0.779893	0.242915
5146	0.954349	49286274	0.694511	0.117664
5147	0.954385	49288106	0.748366	0.203384
5148	0.954622	49300383	0.783214	0.106349
5149	0.954867	49313028	0.66373	0
5150	0.955036	49321766	0.963111	0.171916
5151	0.955227	49331604	0.815807	0.19832
5152	0.955656	49353755	0.816436	0.261667
5153	0.955721	49357140	0.76736	0.178757
5154	0.95602	49372563	0.666217	0.263881
5155	0.956061	49374692	0.986932	0.322829
5156	0.956203	49382004	0.608768	0.246594
5157	0.956375	49390902	0.721847	0.094818
5158	0.95642	49393199	0.743555	0.189741
5159	0.957145	49430662	0.767249	0.151296
5160	0.957471	49447514	0.960635	0.157776
5161	0.957545	49451335	0.673162	0.0797111
5162	0.957736	49461163	0.767934	0.368303
5163	0.95831	49490823	0.935449	0.248161
5164	0.958372	49494004	0.847485	0.111571
5165	0.958798	49516045	0.874378	0.297975
5166	0.95932	49542992	0.894337	0.201946
5167	0.959408	49547523	0.945126	0.243235
5168	0.959433	49548816	0.861483	0.0740867
5169	0.95958	49556413	0.926602	0.227318
5170	0.9597	49562625	0.740976	0.284068
5171	0.959723	49563797	0.914643	0.193282
5172	0.959783	49566911	0.713116	0.363195
5173	0.960477	49602719	0.825508	0.149845
5174	0.960527	49605307	0.832025	0.238891
5175	0.960547	49606352	0.860781	0.177224
5176	0.960848	49621877	0.934806	0.17378
5177	0.961149	49637434	0.768043	0.280128
5178	0.961183	49639194	0.798504	0.291091
5179	0.961212	49640687	0.79168	0.317642
5180	0.961267	49643536	0.610612	0.157502
5181	0.961379	49649346	0.849978	0.319904
5182	0.961875	49674948	0.712698	0.0702634
5183	0.962048	49683891	0.823546	0.177525
5184	0.962333	49698585	0.813136	0.269941
5185	0.962356	49699800	0.75031	0.160325
5186	0.962466	49705468	0.678266	0.183757
5187	0.962631	49713970	0.784331	0.426215
5188	0.962904	49728098	0.692752	0.196154
5189	0.963218	49744284	0.890488	0.343719
5190	0.963275	49747218	0.915057	0.285704
5191	0.963389	49753119	0.745007	0.173992
5192	0.963553	49761611	0.84241	0.250033
5193	0.963742	49771363	0.96827	0.114257
5194	0.963991	49784226	0.78942	0.156538
5195	0.964045	49786993	0.939192	0.190355
5196	0.964211	49795574	0.853038	0.0505665
5197	0.964432	49806988	0.674502	0.175968
5198	0.964531	49812093	0.900778	0.125582
5199	0.964687	49820149	0.858887	0.0588092
5200	0.964859	49829022	0.74481	0.0911885
5201	0.965118	49842406	0.741426	0.187708
5202	0.965145	49843827	0.848783	0.161089
5203	0.965174	49845313	0.711606	0.286614
5204	0.965495	49861878	0.62973	0.120865
5205	0.965559	49865176	0.826345	0.138136
5206	0.965719	49873462	0.836464	0.155548
5207	0.965737	49874382	0.756996	0.136615
5208	0.965792	49877244	0.637627	0.0185942
5209	0.966225	49899575	0.740256	0.128567
5210	0.966317	49904340	0.752708	0.262592
5211	0.966418	49909535	0.87819	0.200426
5212	0.966871	49932952	0.785618	0.179202
5213	0.967252	49952621	0.642806	0.143704
5214	0.967499	49965370	0.648662	0.320821
5215	0.96854	50019155	0.856402	0
5216	0.968682	50026473	0.917164	0.27915
5217	0.968955	50040565	0.866641	0.0298702
5218	0.96902	50043916	0.792633	0.0888468
5219	0.969092	50047654	0.740445	0.144501
5220	0.969168	50051562	0.688146	0.203703
5221	0.969259	50056252	0.653584	0.192285
5222	0.969347	50060808	0.877604	0.158063
5223	0.969406	50063862	0.801357	0.158937
5224	0.969789	50083640	0.706744	0.0779084
5225	0.969848	50086713	0.738373	0.229073
5226	0.970265	50108210	0.731687	0.303531
5227	0.9704	50115214	0.608987	0.332969
5228	0.970481	50119403	0.745504	0.275559
5229	0.970593	50125167	0.915386	0.331011
5230	0.970942	50143176	0.770302	0.0954513
5231	0.971027	50147582	0.814412	0.136984
5232	0.971249	50159069	0.867954	0.428572
5233	0.971304	50161896	0.595593	0.191154
5234	0.971379	50165763	0.752534	0.151265
5235	0.971408	50167253	0.733104	0.23647
5236	0.971536	50173844	1	0.0857992
5237	0.971597	50177033	0.815609	0.185589
5238	0.971695	50182101	0.872438	0.155494
5239	0.971833	50189217	0.955161	0.415649
5240	0.971874	50191317	0.693855	0.400339
5241	0.972633	50230520	0.832686	0.369818
5242	0.972712	50234625	0.582755	0
5243	0.972833	50240824	0.672399	0.327418
5244	0.972956	50247197	0.789615	0.0226531
5245	0.973494	50274970	0.929872	0
5246	0.97363	50282037	0.996694	0.0473061
5247	0.97393	50297497	0.815985	0.181219
5248	0.974046	50303483	0.813311	0.0262583
5249	0.974218	50312381	0.731326	0.00386445
5250	0.974327	50318018	0.878644	0.424329
5251	0.97458	50331046	0.890844	0
5252	0.97471	50337798	0.698528	0.121973
5253	0.974749	50339817	0.724123	0.166786
5254	0.974832	50344096	0.672474	0.167547
5255	0.975032	50354430	0.786744	0.23456
5256	0.975222	50364247	0.823978	0.257155
5257	0.975495	50378323	0.698172	0.0713131
5258	0.975571	50382266	0.5	0.202601
5259	0.976014	50405142	0.642377	0.169421
5260	0.976041	50406534	0.668954	0.195419
5261	0.976094	50409278	0.806639	0.201988
5262	0.976176	50413521	0.887396	0.159618
5263	0.976528	50431667	1	0.230155
5264	0.976827	50447094	0.677495	0.376317
5265	0.976874	50449528	0.751514	0.309291
5266	0.977135	50463020	0.840809	0.235038
5267	0.977146	50463577	0.725567	0.214941
5268	0.97728	50470518	0.74151	0.288558
5269	0.977561	50485015	0.909339	0.383475
5270	0.977671	50490704	0.716347	0.129276
5271	0.977712	50492818	0.760196	0.380892
5272	0.977961	50505665	0.893215	0.192768
5273	0.978415	50529135	0.899182	0.199297
5274	0.979052	50562030	0.748009	0.261177
5275	0.979197	50569538	0.825508	0.337003
5276	0.979243	50571887	1	0.147916
5277	0.979405	50580241	0.795513	0.39795
5278	0.979423	50581162	0.822967	0.0582869
5279	0.979493	50584826	0.843461	0.283897
5280	0.979511	50585754	0.775807	0.262696
5281	0.979861	50603819	0.810595	0.135111
5282	0.980005	50611246	0.895161	0.0951899
5283	0.980037	50612906	0.879474	0.0432724
5284	0.98012	50617201	0.821464	0.200298
5285	0.980197	50621146	0.778368	0.220997
5286	0.980327	50627889	0.896895	0.144574
5287	0.980391	50631168	0.675122	0.164928
5288	0.980658	50644977	1	0.41556
5289	0.980749	50649668	0.732845	0.332911
5290	0.980765	50650468	0.881677	0.372414
5291	0.981604	50693836	0.901167	0.334826
5292	0.981762	50701975	0.739653	0.266761
5293	0.981824	50705183	0.664114	0.154676
5294	0.98189	50708590	0.839026	0.234313
5295	0.982031	50715878	0.54681	0.288038
5296	0.982147	50721867	0.753984	0.134885
5297	0.982264	50727896	0.849196	0.165099
5298	0.982485	50739296	0.857813	0.194295
5299	0.982516	50740919	0.909478	0.223573
5300	0.982627	50746642	0.643812	0.274427
5301	0.982845	50757885	0.924841	0.29429
5302	0.982927	50762141	0.786812	0.135548
5303	0.983036	50767755	0.927169	0.147641
5304	0.983257	50779190	0.876502	0.189808
5305	0.983306	50781699	0.744688	0.282766
5306	0.983352	50784096	0.800801	0.178721
5307	0.983546	50794090	0.923855	0.00453422
5308	0.983655	50799735	0.805089	0.106683
5309	0.983707	50802423	0.941678	0.250441
5310	0.983755	50804916	0.839166	0.172698
5311	0.98382	50808280	0.573046	0.208742
5312	0.983851	50809889	0.811626	0.221804
5313	0.983905	50812650	0.782294	0.224369
5314	0.983936	50814273	0.892387	0.354437
5315	0.984055	50820413	0.754196	0.276027
5316	0.984102	50822837	0.706073	0.318687
5317	0.984207	50828227	0.796545	0.258159
5318	0.984544	50845639	0.650036	0.223759
5319	0.984649	50851087	0.856059	0.102787
5320	0.984989	50868646	0.534677	0.322846
5321	0.985071	50872864	0.756991	0.0663285
5322	0.985173	50878119	0.702576	0.18934
5323	0.985274	50883376	0.856077	0.336826
5324	0.985361	50887822	0.674774	0.12139
5325	0.985953	50918405	0.833596	0.291319
5326	0.985971	50919344	0.878841	0.41097
5327	0.986064	50924151	0.870147	0.299662
5328	0.987449	50995668	1	0.307454
5329	0.987847	51016216	0.89827	0.207552
5330	0.988325	51040909	0.928131	0.14562
5331	0.988394	51044503	0.868979	0.20403
5332	0.988516	51050767	0.815867	0.270375
5333	0.988567	51053436	0.865651	0.150549
5334	0.988626	51056441	0.798392	0.10444
5335	0.988795	51065175	0.715241	0.0652046
5336	0.988826	51066792	0.842527	0.224167
5337	0.989052	51078490	0.886739	0.348613
5338	0.989223	51087293	0.888752	0.0352386
5339	0.989284	51090437	0.732558	0.185491
5340	0.989367	51094741	0.913365	0.146881
5341	0.989526	51102943	0.709391	0.318195
5342	0.989623	51107977	0.94282	0.324025
5343	0.989691	51111459	0.837089	0.415806
5344	0.989794	51116769	0.670961	0.104666
5345	0.989924	51123502	0.725611	0.21085
5346	0.98999	51126912	0.830439	0.25139
5347	0.99005	51130011	0.865471	0.180354
5348	0.990139	51134593	0.778941	0
5349	0.990206	51138048	0.75435	0.281762
5350	0.990277	51141741	0.744055	0.13119
5351	0.990334	51144675	0.725308	0.280477
5352	0.990432	51149726	0.75847	0.133479
5353	0.990534	51155022	0.873634	0.153585
5354	0.990574	51157040	0.766328	0.248305
5355	0.990774	51167380	0.879874	0.196246
5356	0.990886	51173171	0.73307	0.190004
5357	0.990982	51178128	0.808148	0.0438617
5358	0.991039	51181097	0.73009	0.246258
5359	0.991125	51185539	0.883346	0.377128
5360	0.991155	51187062	0.831567	0.222483
5361	0.991195	51189160	0.879878	0.248711
5362	0.991208	51189809	0.846556	0.0796179
5363	0.991281	51193555	0.845284	0.307306
5364	0.991416	51200573	0.825747	0.305153
5365	0.991451	51202344	0.656181	0.126241
5366	0.991495	51204644	0.837464	0.201558
5367	0.991534	51206640	0.780501	0.112939
5368	0.991592	51209645	0.891443	0.462671
5369	0.991883	51224684	0.810194	0.272712
5370	0.991906	51225846	0.764931	0.180511
5371	0.992008	51231120	0.809528	0.256148
5372	0.992199	51240968	0.797886	0.27429
5373	0.992401	51251420	0.733114	0.16309
5374	0.992548	51259009	0.885713	0.233146
5375	0.992608	51262110	0.845388	0.180974
5376	0.992665	51265072	0.877374	0.315062
5377	0.99275	51269450	0.830241	0.245513
5378	0.99281	51272550	0.546337	0.122175
5379	0.992906	51277478	0.598756	0.125947
5380	0.993011	51282943	0.844527	0.152962
5381	0.99307	51285973	0.929448	0.253507
5382	0.993151	51290167	0.912141	0.173427
5383	0.993214	51293404	0.982615	0.259233
5384	0.993707	51318882	0.874475	0.189659
5385	0.993736	51320384	0.680381	0.315539
5386	0.993761	51321661	0.683765	0.302676
5387	0.994054	51336812	1	0
5388	0.994339	51351491	0.962437	0.271881
5389	0.994549	51362349	0.806166	0.264754
5390	0.994772	51373880	0.845853	0.248622
5391	0.994946	51382846	0.672876	0.175042
5392	0.995087	51390110	0.699123	0.406338
5393	0.995135	51392607	0.850999	0.226502
5394	0.995214	51396715	0.724795	0.236482
5395	0.995297	51400974	0.803824	0.0478769
5396	0.995386	51405560	0.987841	0.0515397
5397	0.995424	51407530	0.816047	0.239506
5398	0.995473	51410072	0.736557	0.224236
5399	0.996009	51437770	0.945688	0.275583
5400	0.996064	51440574	0.876922	0.188689
5401	0.996282	51451872	0.934979	0.26228
5402	0.996492	51462693	0.744316	0.172966
5403	0.996541	51465230	0.747059	0.263903
5404	0.996621	51469378	0.765115	0.17547
5405	0.996676	51472178	0.688873	0.177408
5406	0.996698	51473330	0.826943	0.222394
5407	0.996796	51478387	0.826352	0.163927
5408	0.996846	51480959	0.867719	0.320012
5409	0.997019	51489928	0.794598	0.235369
5410	0.997068	51492452	0.729252	0.320001
5411	0.997124	51495307	0.543243	0.200253
5412	0.997264	51502557	0.639482	0.172974
5413	0.997335	51506252	0.810401	0.165008
5414	0.997445	51511895	0.76629	0.0856919
5415	0.99749	51514206	0.97099	0.32739
5416	0.997519	51515726	0.910007	0.340368
5417	0.997546	51517124	0.795885	0.223751
5418	0.997632	51521558	0.737629	0.183635
5419	0.997791	51529764	0.796322	0.052811
5420	0.997922	51536536	0.929383	0
5421	0.998041	51542712	0.836417	0.312992
5422	0.998076	51544512	0.759815	0.191952
5423	0.998168	51549263	0.888139	0.278317
5424	0.998209	51551381	0.834006	0.138281
5425	0.99822	51551940	0.799233	0.272096
5426	0.998247	51553314	0.743244	0.232002
5427	0.998296	51555840	0.956125	0.0877875
5428	0.998483	51565521	0.620272	0.0323502
5429	0.99851	51566921	0.838964	0.16523
5430	0.998563	51569668	0.75919	0.326722
5431	0.998696	51576523	0.680435	0.156371
5432	0.998888	51586406	0.651135	0.220057
5433	0.998936	51588916	0.704286	0.178782
5434	0.998978	51591104	0.829064	0.223574
5435	0.999186	51601824	0.834523	0.329176
5436	0.999852	51636223	0.796603	0.115437
5437	0.99999	51643361	0.751084	0.219449
:chr6	len = 38460184	centromere = 38460184

Num	Position Percentage	Position Abs.	Freq. Pop 1	Freq. Pop 2
1	0.000105954	4075	0.833942	0.171895
2	0.000152885	5880	0.816835	0.191815
3	0.000265391	10207	0.886058	0.209548
4	0.000301429	11593	0.673592	0.156441
5	0.000425479	16364	0.801371	0.365856
6	0.000531615	20446	0.698698	0.268036
7	0.00073164	28139	0.624548	0.263037
8	0.000845134	32504	0.680301	0.127213
9	0.000906106	34849	0.927194	0.17525
10	0.0010183	39164	0.887244	0.341567
11	0.00108923	41892	0.940937	0.358869
12	0.00128411	49387	0.887963	0.427546
13	0.00131825	50700	0.651368	0.125023
14	0.00140103	53884	0.670868	0.0426171
15	0.00159752	61441	0.937507	0.253156
16	0.00162693	62572	0.713606	0.126133
17	0.00175621	67544	0.653239	0.249147
18	0.00185709	71424	0.81131	0.0564321
19	0.00203257	78173	0.663266	0.169723
20	0.00215113	82733	0.879236	0.19875
21	0.00228462	87867	0.780973	0.0612573
22	0.00236842	91090	0.669463	0.197199
23	0.00247851	95324	0.962693	0.042192
24	0.00252172	96986	0.673641	0.446445
25	0.00260638	100242	0.861958	0
26	0.00264926	101891	0.757827	0.348065
27	0.00269957	103826	0.909588	0.283791
28	0.00308077	118487	0.921935	0.162089
29	0.00314528	120968	0.934725	0.181128
30	0.00330329	127045	0.982254	0.142609
31	0.00332531	127892	0.706942	0.302082
32	0.00341465	131328	0.932107	0.199257
33	0.00345864	133020	0.863544	0.23819
34	0.00358098	137725	0.862795	0.10799
35	0.00372765	143366	0.812627	0.301514
36	0.00380526	146351	0.797838	0.128761
37	0.003835	147495	0.63724	0.260347
38	0.00388552	149438	0.783285	0.22233
39	0.00400393	153992	0.779277	0.325043
40	0.00415682	159872	0.77626	0.290547
41	0.00420092	161568	0.864228	0.0970329
42	0.00432104	166188	0.806759	0.357235
43	0.00438477	168639	0.846119	0.189583
44	0.00440853	169553	0.928941	0.0505323
45	0.00446204	171611	0.775973	0.11993
46	0.00467309	179728	0.895603	0.153747
47	0.00482333	185506	0.96041	0.0728
48	0.00489064	188095	0.785319	0.151626
49	0.00498549	191743	0.650152	0.104419
50	0.00528287	203180	0.8731	0.144682
51	0.00531789	204527	0.725286	0.191719
52	0.00534628	205619	0.544983	0.315175
